ICD9,CCS
'65300',Fetopelvic disproportion; obstruction [188.]
'65301',Fetopelvic disproportion; obstruction [188.]
'65303',Fetopelvic disproportion; obstruction [188.]
'65310',Fetopelvic disproportion; obstruction [188.]
'65311',Fetopelvic disproportion; obstruction [188.]
'65313',Fetopelvic disproportion; obstruction [188.]
'65320',Fetopelvic disproportion; obstruction [188.]
'65321',Fetopelvic disproportion; obstruction [188.]
'65323',Fetopelvic disproportion; obstruction [188.]
'65330',Fetopelvic disproportion; obstruction [188.]
'65331',Fetopelvic disproportion; obstruction [188.]
'65333',Fetopelvic disproportion; obstruction [188.]
'65350',Fetopelvic disproportion; obstruction [188.]
'65351',Fetopelvic disproportion; obstruction [188.]
'65353',Fetopelvic disproportion; obstruction [188.]
'65360',Fetopelvic disproportion; obstruction [188.]
'65361',Fetopelvic disproportion; obstruction [188.]
'65363',Fetopelvic disproportion; obstruction [188.]
'65370',Fetopelvic disproportion; obstruction [188.]
'65371',Fetopelvic disproportion; obstruction [188.]
'65373',Fetopelvic disproportion; obstruction [188.]
'65380',Fetopelvic disproportion; obstruction [188.]
'65381',Fetopelvic disproportion; obstruction [188.]
'65383',Fetopelvic disproportion; obstruction [188.]
'65390',Fetopelvic disproportion; obstruction [188.]
'65391',Fetopelvic disproportion; obstruction [188.]
'65393',Fetopelvic disproportion; obstruction [188.]
'66010',Fetopelvic disproportion; obstruction [188.]
'66011',Fetopelvic disproportion; obstruction [188.]
'66013',Fetopelvic disproportion; obstruction [188.]
'66020',Fetopelvic disproportion; obstruction [188.]
'66021',Fetopelvic disproportion; obstruction [188.]
'66023',Fetopelvic disproportion; obstruction [188.]
'66030',Fetopelvic disproportion; obstruction [188.]
'66031',Fetopelvic disproportion; obstruction [188.]
'66033',Fetopelvic disproportion; obstruction [188.]
'66040',Fetopelvic disproportion; obstruction [188.]
'66041',Fetopelvic disproportion; obstruction [188.]
'66043',Fetopelvic disproportion; obstruction [188.]
'66050',Fetopelvic disproportion; obstruction [188.]
'66051',Fetopelvic disproportion; obstruction [188.]
'66053',Fetopelvic disproportion; obstruction [188.]
'66060',Fetopelvic disproportion; obstruction [188.]
'66061',Fetopelvic disproportion; obstruction [188.]
'66063',Fetopelvic disproportion; obstruction [188.]
'66070',Fetopelvic disproportion; obstruction [188.]
'66071',Fetopelvic disproportion; obstruction [188.]
'66073',Fetopelvic disproportion; obstruction [188.]
'66080',Fetopelvic disproportion; obstruction [188.]
'66081',Fetopelvic disproportion; obstruction [188.]
'66083',Fetopelvic disproportion; obstruction [188.]
'66090',Fetopelvic disproportion; obstruction [188.]
'66091',Fetopelvic disproportion; obstruction [188.]
'66093',Fetopelvic disproportion; obstruction [188.]
'67810',Fetopelvic disproportion; obstruction [188.]
'67811',Fetopelvic disproportion; obstruction [188.]
'67813',Fetopelvic disproportion; obstruction [188.]
'65420',Previous cesarean section [189.]
'65421',Previous cesarean section [189.]
'65423',Previous cesarean section [189.]
'65630',Fetal distress and abnormal forces of labor [190.]
'65631',Fetal distress and abnormal forces of labor [190.]
'65633',Fetal distress and abnormal forces of labor [190.]
'66100',Fetal distress and abnormal forces of labor [190.]
'66101',Fetal distress and abnormal forces of labor [190.]
'66103',Fetal distress and abnormal forces of labor [190.]
'66110',Fetal distress and abnormal forces of labor [190.]
'66111',Fetal distress and abnormal forces of labor [190.]
'66113',Fetal distress and abnormal forces of labor [190.]
'66120',Fetal distress and abnormal forces of labor [190.]
'66121',Fetal distress and abnormal forces of labor [190.]
'66123',Fetal distress and abnormal forces of labor [190.]
'66130',Fetal distress and abnormal forces of labor [190.]
'66131',Fetal distress and abnormal forces of labor [190.]
'66133',Fetal distress and abnormal forces of labor [190.]
'66140',Fetal distress and abnormal forces of labor [190.]
'66141',Fetal distress and abnormal forces of labor [190.]
'66143',Fetal distress and abnormal forces of labor [190.]
'66190',Fetal distress and abnormal forces of labor [190.]
'66191',Fetal distress and abnormal forces of labor [190.]
'66193',Fetal distress and abnormal forces of labor [190.]
'66200',Fetal distress and abnormal forces of labor [190.]
'66201',Fetal distress and abnormal forces of labor [190.]
'66203',Fetal distress and abnormal forces of labor [190.]
'66210',Fetal distress and abnormal forces of labor [190.]
'66211',Fetal distress and abnormal forces of labor [190.]
'66213',Fetal distress and abnormal forces of labor [190.]
'66220',Fetal distress and abnormal forces of labor [190.]
'66221',Fetal distress and abnormal forces of labor [190.]
'66223',Fetal distress and abnormal forces of labor [190.]
'66230',Fetal distress and abnormal forces of labor [190.]
'66231',Fetal distress and abnormal forces of labor [190.]
'66233',Fetal distress and abnormal forces of labor [190.]
'65810',Polyhydramnios and other problems of amniotic cavity [191.]
'65811',Polyhydramnios and other problems of amniotic cavity [191.]
'65813',Polyhydramnios and other problems of amniotic cavity [191.]
'65840',Polyhydramnios and other problems of amniotic cavity [191.]
'65841',Polyhydramnios and other problems of amniotic cavity [191.]
'65843',Polyhydramnios and other problems of amniotic cavity [191.]
'65700',Polyhydramnios and other problems of amniotic cavity [191.]
'65701',Polyhydramnios and other problems of amniotic cavity [191.]
'65703',Polyhydramnios and other problems of amniotic cavity [191.]
'65800',Polyhydramnios and other problems of amniotic cavity [191.]
'65801',Polyhydramnios and other problems of amniotic cavity [191.]
'65803',Polyhydramnios and other problems of amniotic cavity [191.]
'65820',Polyhydramnios and other problems of amniotic cavity [191.]
'65821',Polyhydramnios and other problems of amniotic cavity [191.]
'65823',Polyhydramnios and other problems of amniotic cavity [191.]
'65830',Polyhydramnios and other problems of amniotic cavity [191.]
'65831',Polyhydramnios and other problems of amniotic cavity [191.]
'65833',Polyhydramnios and other problems of amniotic cavity [191.]
'65880',Polyhydramnios and other problems of amniotic cavity [191.]
'65881',Polyhydramnios and other problems of amniotic cavity [191.]
'65883',Polyhydramnios and other problems of amniotic cavity [191.]
'65890',Polyhydramnios and other problems of amniotic cavity [191.]
'65891',Polyhydramnios and other problems of amniotic cavity [191.]
'65893',Polyhydramnios and other problems of amniotic cavity [191.]
'7923 ',Polyhydramnios and other problems of amniotic cavity [191.]
'66310',Umbilical cord complication [192.]
'66311',Umbilical cord complication [192.]
'66313',Umbilical cord complication [192.]
'66320',Umbilical cord complication [192.]
'66321',Umbilical cord complication [192.]
'66323',Umbilical cord complication [192.]
'66330',Umbilical cord complication [192.]
'66331',Umbilical cord complication [192.]
'66333',Umbilical cord complication [192.]
'66300',Umbilical cord complication [192.]
'66301',Umbilical cord complication [192.]
'66303',Umbilical cord complication [192.]
'66340',Umbilical cord complication [192.]
'66341',Umbilical cord complication [192.]
'66343',Umbilical cord complication [192.]
'66350',Umbilical cord complication [192.]
'66351',Umbilical cord complication [192.]
'66353',Umbilical cord complication [192.]
'66360',Umbilical cord complication [192.]
'66361',Umbilical cord complication [192.]
'66363',Umbilical cord complication [192.]
'66380',Umbilical cord complication [192.]
'66381',Umbilical cord complication [192.]
'66383',Umbilical cord complication [192.]
'66390',Umbilical cord complication [192.]
'66391',Umbilical cord complication [192.]
'66393',Umbilical cord complication [192.]
'66400',Trauma to perineum and vulva [193.]
'66401',Trauma to perineum and vulva [193.]
'66404',Trauma to perineum and vulva [193.]
'66410',Trauma to perineum and vulva [193.]
'66411',Trauma to perineum and vulva [193.]
'66414',Trauma to perineum and vulva [193.]
'66460',Trauma to perineum and vulva [193.]
'66461',Trauma to perineum and vulva [193.]
'66464',Trauma to perineum and vulva [193.]
'66420',Trauma to perineum and vulva [193.]
'66421',Trauma to perineum and vulva [193.]
'66424',Trauma to perineum and vulva [193.]
'66430',Trauma to perineum and vulva [193.]
'66431',Trauma to perineum and vulva [193.]
'66434',Trauma to perineum and vulva [193.]
'66440',Trauma to perineum and vulva [193.]
'66441',Trauma to perineum and vulva [193.]
'66444',Trauma to perineum and vulva [193.]
'66450',Trauma to perineum and vulva [193.]
'66451',Trauma to perineum and vulva [193.]
'66454',Trauma to perineum and vulva [193.]
'66480',Trauma to perineum and vulva [193.]
'66481',Trauma to perineum and vulva [193.]
'66484',Trauma to perineum and vulva [193.]
'66490',Trauma to perineum and vulva [193.]
'66491',Trauma to perineum and vulva [193.]
'66494',Trauma to perineum and vulva [193.]
'66950',Forceps delivery [194.]
'66951',Forceps delivery [194.]
'V2341', 
'V2349', 
'66600',Postpartum hemorrhage
'66602',Postpartum hemorrhage
'66604',Postpartum hemorrhage
'66610',Postpartum hemorrhage
'66612',Postpartum hemorrhage
'66614',Postpartum hemorrhage
'66620',Postpartum hemorrhage
'66622',Postpartum hemorrhage
'66624',Postpartum hemorrhage
'66630',Postpartum hemorrhage
'66632',Postpartum hemorrhage
'66634',Postpartum hemorrhage
'67000',Complications of the puerperium
'67002',Complications of the puerperium
'67004',Complications of the puerperium
'67010',Complications of the puerperium
'67012',Complications of the puerperium
'67014',Complications of the puerperium
'67020',Complications of the puerperium
'67022',Complications of the puerperium
'67024',Complications of the puerperium
'67030',Complications of the puerperium
'67032',Complications of the puerperium
'67034',Complications of the puerperium
'67080',Complications of the puerperium
'67082',Complications of the puerperium
'67084',Complications of the puerperium
'67100',Complications of the puerperium
'67101',Complications of the puerperium
'67102',Complications of the puerperium
'67103',Complications of the puerperium
'67104',Complications of the puerperium
'67110',Complications of the puerperium
'67111',Complications of the puerperium
'67112',Complications of the puerperium
'67113',Complications of the puerperium
'67114',Complications of the puerperium
'67120',Complications of the puerperium
'67121',Complications of the puerperium
'67122',Complications of the puerperium
'67123',Complications of the puerperium
'67124',Complications of the puerperium
'67130',Complications of the puerperium
'67131',Complications of the puerperium
'67133',Complications of the puerperium
'67140',Complications of the puerperium
'67142',Complications of the puerperium
'67144',Complications of the puerperium
'67150',Complications of the puerperium
'67151',Complications of the puerperium
'67152',Complications of the puerperium
'67153',Complications of the puerperium
'67154',Complications of the puerperium
'67180',Complications of the puerperium
'67181',Complications of the puerperium
'67182',Complications of the puerperium
'67183',Complications of the puerperium
'67184',Complications of the puerperium
'67190',Complications of the puerperium
'67191',Complications of the puerperium
'67192',Complications of the puerperium
'67193',Complications of the puerperium
'67194',Complications of the puerperium
